coach_id,coach_url,short_name,long_name,dob,nationality_name,coach_face_url,nation_flag_url
524311,/coach/524311/alexander-zorniger/,A. Zorniger,Alexander Zorniger,1967-10-08,Germany,https://cdn.sportmonks.com/images/soccer/players/23/524311.png,https://cdn.sofifa.net/flags/de.png
524320,/coach/524320/takahiro-shimotaira/,T. Shimotaira,Takahiro Shimotaira,1971-12-18,Japan,https://cdn.sportmonks.com/images/soccer/players/0/524320.png,https://cdn.sofifa.net/flags/jp.png
524398,/coach/524398/peter-vermes/,P. Vermes,Peter Vermes,1966-11-21,United States,https://cdn.sportmonks.com/images/soccer/players/14/524398.png,https://cdn.sofifa.net/flags/us.png
524428,/coach/524428/keith-curle/,K. Curle,Keith Curle,1963-11-14,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
524431,/coach/524431/luis-francisco-zubeldia/,L. Zubeldía,Luis Francisco Zubeldía,1981-01-13,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
524461,/coach/524461/joan-francesc-ferrer-sicilia/,J. Ferrer Sicilia,Joan Francesc Ferrer Sicilia,1970-02-05,Spain,https://cdn.sportmonks.com/images/soccer/players/13/524461.png,https://cdn.sofifa.net/flags/es.png
524496,/coach/524496/jacek-magiera/,J. Magiera,Jacek Magiera,1977-01-01,Poland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pl.png
524523,/coach/524523/gheorghe-hagi/,G. Hagi,Gheorghe Hagi,1965-02-05,Romania,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ro.png
524537,/coach/524537/niko-kovac/,N. Kovač,Niko Kovač,1971-10-15,Croatia,https://cdn.sportmonks.com/images/soccer/players/25/524537.png,https://cdn.sofifa.net/flags/hr.png
524552,/coach/524552/jesse-marsch/,J. Marsch,Jesse Marsch,1973-11-08,United States,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/us.png
524572,/coach/524572/john-coleman/,J. Coleman,John Coleman,1962-10-12,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
524834,/coach/524834/jon-andoni-perez-alonso/,J. Pérez Alonso,Jon Andoni Pérez Alonso,1974-03-05,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
526182,/coach/526182/tiago-retzalff-nunes/,T. Retzalff Nunes,Tiago Retzalff Nunes,1980-02-15,Brazil,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/br.png
526194,/coach/526194/alexi-stival/,A. Stival,Alexi Stival,1963-06-07,Brazil,https://cdn.sportmonks.com/images/soccer/players/18/526194.png,https://cdn.sofifa.net/flags/br.png
526236,/coach/526236/thomas-letsch/,T. Letsch,Thomas Letsch,1968-08-26,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
527267,/coach/527267/benat-san-jose-gil/,B. San José Gil,Beñat San José Gil,1979-09-24,Spain,https://cdn.sportmonks.com/images/soccer/players/3/527267.png,https://cdn.sofifa.net/flags/es.png
527346,/coach/527346/julien-stephan/,J. Stéphan,Julien Stéphan,1980-09-18,France,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/fr.png
528418,/coach/528418/juan-ferrando-fenol/,J. Ferrando Fenol,Juan Ferrando Fenol,1981-01-02,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
529482,/coach/529482/regis-le-bris/,R. Le Bris,Régis Le Bris,1975-12-06,France,https://cdn.sportmonks.com/images//soccer/coaches/10/529482.png,https://cdn.sofifa.net/flags/fr.png
529830,/coach/529830/david-guion/,D. Guion,David Guion,1967-09-30,France,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/fr.png
530329,/coach/530329/pascal-gastien/,P. Gastien,Pascal Gastien,1963-12-02,France,https://cdn.sportmonks.com/images//soccer/coaches/25/530329.png,https://cdn.sofifa.net/flags/fr.png
530755,/coach/530755/imanol-alguacil-barrenetxea/,I. Alguacil Barrenetxea,Imanol Alguacil Barrenetxea,1971-07-04,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
532733,/coach/532733/emerson-rodrigues-de-avila/,E. Rodrigues de Ávila,Emerson Rodrigues de Ávila,1967-07-16,Brazil,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/br.png
532808,/coach/532808/victor-hugo-antelo/,V. Antelo,Victor Hugo Antelo,1964-11-02,Bolivia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/bo.png
532846,/coach/532846/tomasz-tulacz/,T. Tułacz,Tomasz Tułacz,1969-12-20,Poland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pl.png
533737,/coach/533737/alfredo-santaelena-aguado/,A. Santaelena Aguado,Alfredo Santaelena Aguado,1967-10-13,Spain,https://cdn.sportmonks.com/images/soccer/players/9/533737.png,https://cdn.sofifa.net/flags/es.png
533871,/coach/533871/ruben-albes-yanez/,R. Albés Yáñez,Rubén Albés Yáñez,1985-02-24,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
533879,/coach/533879/jose-angel-ziganda-lacunza/,J. Ziganda Lacunza,José Ángel Ziganda Lacunza,1966-10-01,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
533904,/coach/533904/francisco-jose-lopez-fernandez/,F. López Fernández,Francisco José López Fernández,1967-09-19,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
535591,/coach/535591/michael-skibbe/,M. Skibbe,Michael Skibbe,1965-08-04,Germany,https://cdn.sportmonks.com/images/soccer/players/7/535591.png,https://cdn.sofifa.net/flags/de.png
536978,/coach/536978/stephen-kenny/,S. Kenny,Stephen Kenny,1971-10-30,Republic of Ireland,https://cdn.sportmonks.com/images/soccer/players/18/536978.png,https://cdn.sofifa.net/flags/ie.png
586852,/coach/586852/jan-urban/,J. Urban,Jan Urban,1962-05-14,Poland,https://cdn.sportmonks.com/images/soccer/players/4/586852.png,https://cdn.sofifa.net/flags/pl.png
608328,/coach/608328/stefano-vecchi/,S. Vecchi,Stefano Vecchi,1971-07-20,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
749101,/coach/749101/ante-milicic/,A. Milicic,Ante Milicic,1974-04-04,Australia,https://cdn.sportmonks.com/images/soccer/players/13/749101.png,https://cdn.sofifa.net/flags/au.png
784461,/coach/784461/vanderlei-luxemburgo-da-silva/,V. Luxemburgo da Silva,Vanderlei Luxemburgo da Silva,1952-05-10,Brazil,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/br.png
784486,/coach/784486/roberto-mancini/,R. Mancini,Roberto Mancini,1964-11-27,Italy,https://cdn.sportmonks.com/images/soccer/players/6/784486.png,https://cdn.sofifa.net/flags/it.png
882970,/coach/882970/leonid-slutskiy/,L. Slutskiy,Leonid Slutskiy,1971-05-04,Russia,https://cdn.sportmonks.com/images/soccer/players/26/882970.png,https://cdn.sofifa.net/flags/ru.png
883002,/coach/883002/edward-iordanescu/,E. Iordănescu,Edward Iordănescu,1978-06-16,Romania,https://cdn.sportmonks.com/images/soccer/players/26/883002.png,https://cdn.sofifa.net/flags/ro.png
883017,/coach/883017/roger-schmidt/,R. Schmidt,Roger Schmidt,1967-03-13,Germany,https://cdn.sportmonks.com/images/soccer/players/9/883017.png,https://cdn.sofifa.net/flags/de.png
883019,/coach/883019/dan-vasile-petrescu/,D. Petrescu,Dan Vasile Petrescu,1967-12-22,Romania,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ro.png
883029,/coach/883029/nestor-oscar-craviotto/,N. Craviotto,Néstor Oscar Craviotto,1963-10-06,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
883095,/coach/883095/gaizka-garitano-aguirre/,G. Garitano Aguirre,Gaizka Garitano Aguirre,1975-07-09,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
893655,/coach/893655/domenico-tedesco/,D. Tedesco,Domenico Tedesco,1985-09-12,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
893669,/coach/893669/aleksandar-stanojevic/,A. Stanojević,Aleksandar Stanojević,1973-10-28,Serbia,https://cdn.sportmonks.com/images/soccer/players/5/893669.png,https://cdn.sofifa.net/flags/rs.png
896131,/coach/896131/stefan-kuntz/,S. Kuntz,Stefan Kuntz,1962-10-30,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
896137,/coach/896137/niels-frederiksen/,N. Frederiksen,Niels Frederiksen,1968-09-11,Denmark,https://cdn.sportmonks.com/images/soccer/players/9/896137.png,https://cdn.sofifa.net/flags/dk.png
896292,/coach/896292/juan-carlos-osorio-arbelaez/,J. Osorio Arbeláez,Juan Carlos Osorio Arbeláez,1961-06-08,Colombia,https://cdn.sportmonks.com/images/soccer/players/4/896292.png,https://cdn.sofifa.net/flags/co.png
896314,/coach/896314/fernando-manuel-fernandes-da-costa-santos/,F. Fernandes da Costa Santos,Fernando Manuel Fernandes da Costa Santos,1954-10-10,Portugal,https://cdn.sportmonks.com/images/soccer/players/26/896314.png,https://cdn.sofifa.net/flags/pt.png
896460,/coach/896460/brendan-rodgers/,B. Rodgers,Brendan Rodgers,1973-01-26,Northern Ireland,https://cdn.sportmonks.com/images//soccer/players/12/896460.png,https://cdn.sofifa.net/flags/gb-nir.png
896475,/coach/896475/bob-bradley/,B. Bradley,Bob Bradley,1958-03-03,United States,https://cdn.sportmonks.com/images/soccer/players/27/896475.png,https://cdn.sofifa.net/flags/us.png
896485,/coach/896485/dick-schreuder/,D. Schreuder,Dick Schreuder,1971-08-12,Netherlands,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/nl.png
896498,/coach/896498/micky-mellon/,M. Mellon,Micky Mellon,1972-03-18,Scotland,https://cdn.sportmonks.com/images/soccer/players/18/896498.png,https://cdn.sofifa.net/flags/gb-sct.png
896501,/coach/896501/robert-page/,R. Page,Robert Page,1974-09-03,Wales,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-wls.png
896508,/coach/896508/markus-kauczinski/,M. Kauczinski,Markus Kauczinski,1970-02-20,Germany,https://cdn.sportmonks.com/images/soccer/players/28/896508.png,https://cdn.sofifa.net/flags/de.png
896509,/coach/896509/dirk-schuster/,D. Schuster,Dirk Schuster,1967-12-29,Germany,https://cdn.sportmonks.com/images/soccer/players/29/896509.png,https://cdn.sofifa.net/flags/de.png
896510,/coach/896510/paulo-jorge-gomes-bento/,P. Gomes Bento,Paulo Jorge Gomes Bento,1969-06-20,Portugal,https://cdn.sportmonks.com/images/soccer/players/30/896510.png,https://cdn.sofifa.net/flags/pt.png
896511,/coach/896511/rene-weiler/,R. Weiler,René Weiler,1973-09-13,Switzerland,https://cdn.sportmonks.com/images/soccer/players/31/896511.png,https://cdn.sofifa.net/flags/ch.png
896514,/coach/896514/michael-buskens/,M. Büskens,Michael Büskens,1968-03-19,Germany,https://cdn.sportmonks.com/images/soccer/players/2/896514.png,https://cdn.sofifa.net/flags/de.png
896519,/coach/896519/hein-vanhaezebrouck/,H. Vanhaezebrouck,Hein Vanhaezebrouck,1964-02-16,Belgium,https://cdn.sportmonks.com/images/soccer/players/7/896519.png,https://cdn.sofifa.net/flags/be.png
896531,/coach/896531/alois-schwartz/,A. Schwartz,Alois Schwartz,1967-03-28,Germany,https://cdn.sportmonks.com/images/soccer/players/19/896531.png,https://cdn.sofifa.net/flags/de.png
896532,/coach/896532/olaf-janssen/,O. Janßen,Olaf Janßen,1966-10-08,Germany,https://cdn.sportmonks.com/images/soccer/players/20/896532.png,https://cdn.sofifa.net/flags/de.png
896549,/coach/896549/kosta-runjaic/,K. Runjaic,Kosta Runjaic,1971-06-04,Germany,https://cdn.sportmonks.com/images/soccer/players/5/896549.png,https://cdn.sofifa.net/flags/de.png
896550,/coach/896550/owen-coyle/,O. Coyle,Owen Coyle,1966-07-14,Republic of Ireland,https://cdn.sportmonks.com/images/soccer/players/6/896550.png,https://cdn.sofifa.net/flags/ie.png
896551,/coach/896551/philippe-montanier/,P. Montanier,Philippe Montanier,1964-11-15,France,https://cdn.sportmonks.com/images/soccer/players/7/896551.png,https://cdn.sofifa.net/flags/fr.png
896570,/coach/896570/valerien-ismael/,V. Ismaël,Valérien Ismaël,1975-09-28,France,https://cdn.sportmonks.com/images/soccer/players/26/896570.png,https://cdn.sofifa.net/flags/fr.png
896608,/coach/896608/franck-haise/,F. Haise,Franck Haise,1971-04-15,France,https://cdn.sportmonks.com/images/soccer/players/0/896608.png,https://cdn.sofifa.net/flags/fr.png
896619,/coach/896619/lukas-kwasniok/,L. Kwasniok,Lukas Kwasniok,1981-06-12,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
896634,/coach/896634/pierpaolo-bisoli/,P. Bisoli,Pierpaolo Bisoli,1966-11-20,Italy,https://cdn.sportmonks.com/images/soccer/players/26/896634.png,https://cdn.sofifa.net/flags/it.png
896647,/coach/896647/andrea-mandorlini/,A. Mandorlini,Andrea Mandorlini,1960-07-17,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
896649,/coach/896649/abelardo-fernandez-antuna/,A. Fernández Antuña,Abelardo Fernández Antuña,1970-04-19,Spain,https://cdn.sportmonks.com/images/soccer/players/9/896649.png,https://cdn.sofifa.net/flags/es.png
896655,/coach/896655/giorgio-contini/,G. Contini,Giorgio Contini,1974-01-04,Switzerland,https://cdn.sportmonks.com/images/soccer/players/15/896655.png,https://cdn.sofifa.net/flags/ch.png
896662,/coach/896662/francisco-javier-fernandez-diaz/,F. Fernández Díaz,Francisco Javier Fernández Díaz,1980-03-20,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
896664,/coach/896664/ricardo-alberto-zielinski/,R. Zielinski,Ricardo Alberto Zielinski,1959-10-14,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
896665,/coach/896665/leonardo-carol-madelon/,L. Madelón,Leonardo Carol Madelón,1963-01-25,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
896740,/coach/896740/per-mathias-hogmo/,P. Høgmo,Per-Mathias Høgmo,1959-12-01,Norway,https://cdn.sportmonks.com/images/soccer/players/4/896740.png,https://cdn.sofifa.net/flags/no.png
896756,/coach/896756/matias-jesus-almeyda/,M. Almeyda,Matías Jesús Almeyda,1973-12-21,Argentina,https://cdn.sportmonks.com/images//soccer/coaches/20/896756.png,https://cdn.sofifa.net/flags/ar.png
896760,/coach/896760/javier-luis-torrente/,J. Torrente,Javier Luis Torrente,1969-06-08,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
896765,/coach/896765/miguel-ernesto-herrera-aguirre/,M. Herrera Aguirre,Miguel Ernesto Herrera Aguirre,1968-03-18,Mexico,https://cdn.sportmonks.com/images/soccer/players/29/896765.png,https://cdn.sofifa.net/flags/mx.png
896771,/coach/896771/gerardo-daniel-martino/,G. Martino,Gerardo Daniel Martino,1962-11-20,Argentina,https://cdn.sportmonks.com/images/soccer/players/3/896771.png,https://cdn.sofifa.net/flags/ar.png
896782,/coach/896782/tony-popovic/,T. Popović,Tony Popović,1973-07-04,Australia,https://cdn.sportmonks.com/images/soccer/players/14/896782.png,https://cdn.sofifa.net/flags/au.png
896783,/coach/896783/john-aloisi/,J. Aloisi,John Aloisi,1976-02-05,Australia,https://cdn.sportmonks.com/images/soccer/players/15/896783.png,https://cdn.sofifa.net/flags/au.png
896785,/coach/896785/zlatko-dalic/,Z. Dalić,Zlatko Dalić,1966-10-26,Croatia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/hr.png
896791,/coach/896791/jung-won-seo/,J. Seo,Jung-Won Seo,1970-12-17,Korea Republic,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/kr.png
896798,/coach/896798/javier-aguirre-onaindia/,J. Aguirre Onaindía,Javier Aguirre Onaindía,1958-12-01,Mexico,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/mx.png
896803,/coach/896803/aurelian-cosmin-olaroiu/,A. Olăroiu,Aurelian Cosmin Olăroiu,1969-06-10,Romania,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ro.png
896805,/coach/896805/angelos-postecoglou/,A. Postecoglou,Angelos Postecoglou,1965-07-27,Australia,https://cdn.sportmonks.com/images/soccer/players/5/896805.png,https://cdn.sofifa.net/flags/au.png
942499,/coach/942499/ki-il-nam/,K. Nam,Ki-Il Nam,1974-08-17,Korea Republic,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/kr.png
978850,/coach/978850/alan-reynolds/,A. Reynolds,Alan Reynolds,1974-06-12,Republic of Ireland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ie.png
1021664,/coach/1021664/jong-boo-kim/,J. Kim,Jong-Boo Kim,1965-01-13,Korea Republic,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/kr.png
1021678,/coach/1021678/feng-xie/,F. Xie,Feng Xie,1966-04-09,China PR,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/cn.png
1025473,/coach/1025473/giovanni-savarese/,G. Savarese,Giovanni Savarese,1971-07-14,Venezuela,https://cdn.sportmonks.com/images/soccer/players/1/1025473.png,https://cdn.sofifa.net/flags/ve.png
1030184,/coach/1030184/felice-mazzu/,F. Mazzù,Felice Mazzù,1966-03-12,Belgium,https://cdn.sportmonks.com/images/soccer/players/8/1030184.png,https://cdn.sofifa.net/flags/be.png
1030209,/coach/1030209/mircea-rednic/,M. Rednic,Mircea Rednic,1962-04-09,Romania,https://cdn.sportmonks.com/images/soccer/players/1/1030209.png,https://cdn.sofifa.net/flags/ro.png
1030239,/coach/1030239/warren-moon/,W. Moon,Warren Moon,1982-05-27,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
1068539,/coach/1068539/scott-cooper/,S. Cooper,Scott Cooper,1970-06-16,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
1068543,/coach/1068543/juan-jose-rojo-martin/,J. Rojo Martín,Juan José Rojo Martín,1968-03-23,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
1076985,/coach/1076985/flavio-horacio-robatto/,F. Robatto,Flavio Horacio Robatto,1974-01-16,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
1452147,/coach/1452147/stuart-taylor/,S. Taylor,Stuart Taylor,1974-11-26,Scotland,https://cdn.sportmonks.com/images/soccer/players/19/1452147.png,https://cdn.sofifa.net/flags/gb-sct.png
1452203,/coach/1452203/christian-ilzer/,C. Ilzer,Christian Ilzer,1977-10-21,Austria,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/at.png
1452340,/coach/1452340/josep-clotet-ruiz/,J. Clotet Ruiz,Josep Clotet Ruiz,1977-04-27,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
1452433,/coach/1452433/kang-hee-choi/,K. Choi,Kang-Hee Choi,1959-04-12,Korea Republic,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/kr.png
1452767,/coach/1452767/cesar-fernando-torres-ramirez/,C. Torres Ramírez,César Fernando Torres Ramírez,1976-09-23,Colombia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/co.png
1452907,/coach/1452907/ian-baraclough/,I. Baraclough,Ian Baraclough,1970-12-04,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
1467959,/coach/1467959/dave-challinor/,D. Challinor,Dave Challinor,1975-10-02,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
1477253,/coach/1477253/leonel-de-jesus-alvarez-zuleta/,L. de Jesús Álvarez Zuleta,Leonel de Jesús Álvarez Zuleta,1965-07-29,Colombia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/co.png
1477272,/coach/1477272/bruno-irles/,B. Irles,Bruno Irles,1975-08-16,France,https://cdn.sportmonks.com/images//soccer/coaches/24/1477272.png,https://cdn.sofifa.net/flags/fr.png
1525420,/coach/1525420/graham-arnold/,G. Arnold,Graham Arnold,1963-07-03,Australia,https://cdn.sportmonks.com/images/soccer/players/12/1525420.png,https://cdn.sofifa.net/flags/au.png
1533141,/coach/1533141/andrey-talalaev/,A. Talalaev,Andrey Talalaev,1972-10-05,Russia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ru.png
1548455,/coach/1548455/horst-steffen/,H. Steffen,Horst Steffen,1969-03-03,Germany,https://cdn.sportmonks.com/images/soccer/players/7/1548455.png,https://cdn.sofifa.net/flags/de.png
1552127,/coach/1552127/filipe-goncalo-pinto-martins/,F. Pinto Martins,Filipe Gonçalo Pinto Martins,1978-05-29,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
1552186,/coach/1552186/simon-weaver/,S. Weaver,Simon Weaver,1977-12-20,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
1552268,/coach/1552268/arthur-thomas-papastamatis/,A. Papastamatis,Arthur Thomas Papastamatis,1969-03-03,Australia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/au.png
1552328,/coach/1552328/darren-shaun-bazeley/,D. Bazeley,Darren Shaun Bazeley,1972-10-05,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
1552334,/coach/1552334/laurent-guyot/,L. Guyot,Laurent Guyot,1969-12-17,France,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/fr.png
1552387,/coach/1552387/jeroen-rijsdijk/,J. Rijsdijk,Jeroen Rijsdijk,1977-05-24,Netherlands,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/nl.png
1552477,/coach/1552477/tim-walter/,T. Walter,Tim Walter,1975-11-08,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
1552508,/coach/1552508/marcos-ignacio-ambriz-espinoza/,M. Ambriz Espinoza,Marcos Ignacio Ambriz Espinoza,1965-02-07,Mexico,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/mx.png
1552520,/coach/1552520/rui-manuel-gomes-borges/,R. Gomes Borges,Rui Manuel Gomes Borges,1981-07-07,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
1552550,/coach/1552550/gerald-scheiblehner/,G. Scheiblehner,Gerald Scheiblehner,1977-02-25,Austria,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/at.png
1552672,/coach/1552672/markus-schopp/,M. Schopp,Markus Schopp,1974-02-22,Austria,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/at.png
1552696,/coach/1552696/mauricio-nogueira-barbieri/,M. Nogueira Barbieri,Maurício Nogueira Barbieri,1981-09-30,Brazil,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/br.png
1552812,/coach/1552812/raul-erasto-jacobo-gutierrez/,R. Jacobo Gutierrez,Raul Erasto Jacobo Gutierrez,1966-10-16,Mexico,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/mx.png
1552838,/coach/1552838/vitor-fernando-de-carvalho-campelos/,V. de Carvalho Campelos,Vítor Fernando de Carvalho Campelos,1975-05-11,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
1553030,/coach/1553030/cristiano-lucarelli/,C. Lucarelli,Cristiano Lucarelli,1975-10-04,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
1553061,/coach/1553061/sergio-lobera-rodriguez/,S. Lobera Rodríguez,Sergio Lobera Rodríguez,1977-01-16,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
1553165,/coach/1553165/christian-johnsen/,C. Johnsen,Christian Johnsen,1977-06-10,Norway,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/no.png
1553200,/coach/1553200/andrea-sottil/,A. Sottil,Andrea Sottil,1974-01-04,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
1553204,/coach/1553204/giovanni-stroppa/,G. Stroppa,Giovanni Stroppa,1968-01-24,Italy,https://cdn.sportmonks.com/images//soccer/coaches/20/1553204.png,https://cdn.sofifa.net/flags/it.png
1553235,/coach/1553235/luis-carlos-batalha-freire/,L. Batalha Freire,Luís Carlos Batalha Freire,1995-11-03,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
1553390,/coach/1553390/rustem-khuzin/,R. Khuzin,Rustem Khuzin,1972-01-30,Russia,https://cdn.sportmonks.com/images/soccer/players/14/1553390.png,https://cdn.sofifa.net/flags/ru.png
1553411,/coach/1553411/igor-osinkin/,I. Osinkin,Igor Osinkin,1965-06-04,Russia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ru.png
1565617,/coach/1565617/constantin-galca/,C. Gâlcă,Constantin Gâlcă,1972-03-08,Romania,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ro.png
1565626,/coach/1565626/wei-hao/,W. Hao,Wei Hao,1976-12-27,China PR,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/cn.png
1677031,/coach/1677031/regis-brouard/,R. Brouard,Régis Brouard,1967-01-17,France,https://cdn.sportmonks.com/images/soccer/players/7/1677031.png,https://cdn.sofifa.net/flags/fr.png
1846740,/coach/1846740/paolo-tramezzani/,P. Tramezzani,Paolo Tramezzani,1970-07-30,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
1854915,/coach/1854915/gerhard-struber/,G. Struber,Gerhard Struber,1977-01-24,Austria,https://cdn.sportmonks.com/images//soccer/coaches/3/1854915.png,https://cdn.sofifa.net/flags/at.png
